"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","diffexpressed"
"213262_at",1.12143999755191,5.32040483464646,3.99086320709448,9.26244910674258e-05,0.000671066772441672,0.870693938534046,"SACS","UP"
"202409_at",-3.17940522431694,9.19367415982828,-3.9903327657924,9.28163790911708e-05,0.000672092087514681,0.86875544907818,"IGF2","DOWN"
"202409_at",-3.17940522431694,9.19367415982828,-3.9903327657924,9.28163790911708e-05,0.000672092087514681,0.86875544907818,"INS-IGF2","DOWN"
"221523_s_at",1.33882577479344,7.03418035566667,3.98816679238702,9.3603856625728e-05,0.000676725896465565,0.86084220374381,"RRAGD","UP"
"216696_s_at",-1.07326424597595,9.1579623429798,-3.98722397781479,9.39486155745658e-05,0.000678858923309574,0.85739883069631,"PRODH2","DOWN"
"212335_at",1.01904238183278,8.14109689525758,3.98561619071387,9.45393236209362e-05,0.000682134506660086,0.851528421757084,"GNS","UP"
"235766_x_at",-1.06873892733661,7.29545643344949,-3.98242797218047,9.57211568735024e-05,0.00068911409706467,0.839893434047614,"RAB27A","DOWN"
"242239_at",-1.26445110473443,6.25887988509091,-3.97780806400688,9.74586670820506e-05,0.000699869846857597,0.823047719589803,"NSUN6","DOWN"
"236075_s_at",1.10584509285574,6.37602802725758,3.97625749566832,9.80485179733849e-05,0.000703458186032642,0.817397558883017,"ZNF232-AS1","UP"
"205158_at",-1.24153349389071,10.0411400684949,-3.97110061658327,0.000100034767104125,0.000715734145926579,0.798619730165588,"RNASE4","DOWN"
"228844_at",-1.86172489033988,9.08761381681313,-3.96727544580441,0.000101532748094655,0.000724458841350066,0.784704460024258,"SLC13A5","DOWN"
"207173_x_at",1.75372286466011,5.54503100861616,3.96626733122367,0.000101931075203409,0.00072664019075176,0.78103902324628,"CDH11","UP"
"205394_at",1.06209693840109,5.17274851899495,3.9656711370522,0.000102167342822655,0.000727655854665315,0.77887167426969,"CHEK1","UP"
"205018_s_at",-1.31328360782732,6.46966928871717,-3.96552475671312,0.000102225431919518,0.000727974639903588,0.778339579148258,"MBNL2","DOWN"
"239069_s_at",1.06227954040437,6.82038545064646,3.96519644205185,0.000102355833485817,0.000728713223068817,0.777146210317362,NA,"UP"
"222162_s_at",-1.19753666724263,7.40436795168182,-3.96466906854092,0.000102565629372402,0.000729576053383372,0.775229471859054,"ADAMTS1","DOWN"
"205048_s_at",1.62413558773005,8.54421985036869,3.96420266083807,0.000102751512977289,0.000730768118013895,0.773534494313832,"PSPHP1","UP"
"205048_s_at",1.62413558773005,8.54421985036869,3.96420266083807,0.000102751512977289,0.000730768118013895,0.773534494313832,"PSPH","UP"
"223204_at",1.04194793432241,8.04025210608586,3.96380366976243,0.000102910782351632,0.000731710266445732,0.772084650956769,"GASK1B","UP"
"222128_at",-1.05880339902513,6.54495675155556,-3.96273415352989,0.000103338871047584,0.000734085037008545,0.768198883334359,NA,"DOWN"
"204205_at",1.12020539951366,6.33132631209596,3.96195847079352,0.000103650407669127,0.000735723903565641,0.765381230182022,"APOBEC3G","UP"
"211355_x_at",-1.83335844979344,8.70497574759091,-3.96187390442634,0.000103684425906893,0.000735739441126923,0.765074072799115,"LEPR","DOWN"
"211597_s_at",1.01544314575956,5.32688175638384,3.96190363076965,0.000103672466777487,0.000735739441126923,0.765182042578842,"HOPX","UP"
"208937_s_at",-1.59654638779127,8.04624112706566,-3.9585673592152,0.000105022893082811,0.000744221541963523,0.75306859280593,"ID1","DOWN"
"209460_at",-1.23039284651366,10.7751409507677,-3.94639833548654,0.000110091695998189,0.000773602392376364,0.708958541034504,"ABAT","DOWN"
"1553972_a_at",-1.14336691468305,9.68410786430808,-3.94488330179818,0.00011073879701748,0.000777449276451426,0.703474973808655,"LOC102724560","DOWN"
"1553972_a_at",-1.14336691468305,9.68410786430808,-3.94488330179818,0.00011073879701748,0.000777449276451426,0.703474973808655,"CBS","DOWN"
"214837_at",-1.5143156801235,9.27339175693434,-3.9400503439101,0.000112827296185211,0.000789169713955291,0.685994386535696,"ALB","DOWN"
"235740_at",1.32088105266557,4.62045638998485,3.93957796556992,0.000113033424542805,0.000790307824165435,0.684286795716221,"MCTP1","UP"
"235985_at",-1.06956992927432,5.76673408607071,-3.93625252412929,0.00011449468416716,0.000798480166826853,0.672270665639171,NA,"DOWN"
"227370_at",1.01018034203825,4.64532907091414,3.93506559043637,0.000115020578161652,0.00080163589014067,0.667983902080253,"FAM171B","UP"
"205328_at",-1.01835450144808,4.25958260617677,-3.93438637978538,0.000115322547348093,0.000803125513685464,0.665531341547395,"CLDN10","DOWN"
"210015_s_at",1.00060760477924,5.6390834074899,3.9341958578729,0.000115407386382776,0.000803613871289369,0.664843451162361,"MAP2","UP"
"203908_at",-1.87773454464371,7.92478013397475,-3.93182385736752,0.000116468611478217,0.000809661440766273,0.656281585271596,"SLC4A4","DOWN"
"225639_at",1.01240138980983,7.57165698675758,3.93006721959968,0.000117260494478157,0.00081381077113376,0.649943744149064,"SKAP2","UP"
"226269_at",1.35534745467869,5.34387786480303,3.92835390775308,0.000118037772414031,0.00081827835298902,0.643764548221569,"GDAP1","UP"
"223798_at",-1.09503684465902,7.31695326992424,-3.92751166459371,0.000118421665047139,0.00082073126817505,0.640727774002928,"SLC41A2","DOWN"
"214308_s_at",-1.18710226178142,10.0600989924141,-3.92373426085585,0.000120158034543699,0.000831499080148888,0.627114882448295,"HGD","DOWN"
"211621_at",-1.15694017305027,6.53971252915657,-3.92226938335291,0.000120837885173799,0.000835251160991862,0.621838810885373,"AR","DOWN"
"202746_at",1.60320390946776,6.18723447330808,3.92102817962587,0.00012141678685437,0.000838297721931442,0.617369664976441,"ITM2A","UP"
"219410_at",-2.03633392698798,8.11337616368687,-3.91989562273698,0.000121947313100625,0.000841322462148106,0.61329277263873,"TMEM45A","DOWN"
"227372_s_at",1.18694408541421,8.46264151667677,3.91872928759599,0.00012249596321015,0.000844360979275013,0.60909533909423,"BAIAP2L1","UP"
"209071_s_at",1.15134504721311,9.81456179024242,3.91851923180046,0.00012259502337987,0.000844830537772219,0.608339498858387,"RGS5","UP"
"229067_at",1.03991548018032,8.26870143407576,3.91739218499138,0.000123127827870135,0.000847967221118748,0.604284656202293,NA,"UP"
"235419_at",-1.52237992293442,7.78634312607576,-3.91580521208558,0.000123881789649329,0.000852620397680843,0.598576799447156,NA,"DOWN"
"211122_s_at",1.88250767560874,5.23123514729293,3.90988364098896,0.000126733982911028,0.000868639935833331,0.577296159769364,"CXCL11","UP"
"1552701_a_at",1.12341060669508,7.02526043348485,3.90740114899585,0.000127948161347204,0.000875554144878374,0.568382894680285,"CARD16","UP"
"204537_s_at",1.2919112033541,6.12500661889394,3.90599711414489,0.000128639752026492,0.000879384500866542,0.563343919166586,"GABRE","UP"
"211708_s_at",1.6759108085541,8.11075893137879,3.90309714326974,0.000130079455044703,0.000887449004166944,0.55294104336703,"SCD","UP"
"226946_at",-1.02632562897049,9.50239334181818,-3.90272263336309,0.000130266493697634,0.00088828270281075,0.551598070160989,"NADK2","DOWN"
"213310_at",1.01554978908197,5.53068762333333,3.90234277578698,0.000130456463925672,0.000889354495615122,0.550236033057432,"AGO2","UP"
"205079_s_at",-1.10452990786885,8.18869456930303,-3.89908169766484,0.000132098215932749,0.000898639744237074,0.538547606620205,"MPDZ","DOWN"
"219502_at",1.08968131254754,4.89444003256061,3.8989932215585,0.000132143030350267,0.000898720711895287,0.538230605110198,"NEIL3","UP"
"217583_at",-1.35324876750164,7.90975843212121,-3.89761488437824,0.000132843044548316,0.00090235785969119,0.533292948146844,"PAH","DOWN"
"1569582_at",-1.33665787938251,5.69247882184343,-3.8973900368267,0.000132957571019469,0.000902911194489713,0.53248761197638,"AADACP1","DOWN"
"201963_at",-1.12432624263388,10.9982075505354,-3.8952238149797,0.000134065751711595,0.000909193207279939,0.524730894308043,"ACSL1","DOWN"
"206743_s_at",-1.04213320884699,9.73263785133838,-3.89511666919726,0.000134120791546155,0.000909227754308612,0.524347326883702,"ASGR1","DOWN"
"219630_at",2.46772635186338,7.01167504781313,3.89254180884425,0.000135449944021802,0.000916758928350807,0.51513239028388,"PDZK1IP1","UP"
"233599_at",-1.28151378345574,6.48520688921212,-3.89254527605413,0.000135448145857209,0.000916758928350807,0.515144795263854,NA,"DOWN"
"224747_at",1.31727117310055,7.84987838894444,3.8899272999954,0.000136812350857987,0.000924147546989142,0.505780895560425,"UBE2Q2","UP"
"235652_at",-1.25641123251038,7.79651198875252,-3.88598935537469,0.000138888966841626,0.000935859734253143,0.491705928864801,"SCML1","DOWN"
"228221_at",1.33906152785792,6.8093699970505,3.8840963709643,0.000139897817056299,0.000941611964862662,0.484944385103442,"SLC44A3","UP"
"205222_at",-1.28769849737813,9.26533664315657,-3.88328151915204,0.000140334223197013,0.000944083879213906,0.482034687697883,"EHHADH","DOWN"
"240422_at",-1.09879663505355,8.86874244886869,-3.88275440529463,0.000140617214781194,0.000945754673749425,0.480152732167697,"FMO5","DOWN"
"223062_s_at",-1.36561018073224,10.0861812619899,-3.87768909020854,0.000143364376491203,0.000961862247335884,0.462079185107114,"PSAT1","DOWN"
"220224_at",-1.42069432366666,10.1861857541869,-3.87540080462497,0.000144622052805755,0.000968753117856091,0.453920984115531,"HAO1","DOWN"
"224937_at",1.05799228251148,7.09489517015152,3.87522079508396,0.000144721431640935,0.000969299919819279,0.453279388780653,"PTGFRN","UP"
"1555564_a_at",-1.30159531415847,10.4365408667929,-3.8749980429657,0.000144844497297992,0.00096964850832744,0.452485484444747,"CFI","DOWN"
"203697_at",1.2173150241388,5.72695210784343,3.87432410429061,0.000145217438553401,0.000971668705184625,0.450083757422404,"FRZB","UP"
"219666_at",-1.03394625212241,7.49844468753535,-3.87328898691851,0.000145792022053129,0.000974438832503678,0.446395588866514,"MS4A6A","DOWN"
"209894_at",-1.64436102163934,10.015115193697,-3.87119592810189,0.000146960455277609,0.000980448490602986,0.438940509700315,"LEPR","DOWN"
"202411_at",2.26112686366885,9.79509667986364,3.86883576695757,0.000148288651779702,0.000988102506057207,0.430538206848111,"IFI27","UP"
"231678_s_at",-2.9097179747377,10.6974978138333,-3.8682720882143,0.000148607546159448,0.000989985840254446,0.428532129647134,"ADH4","DOWN"
"218653_at",-1.02032995245683,9.59551890674748,-3.86684434587716,0.000149418187216182,0.0009941734232989,0.423452056609069,"SLC25A15","DOWN"
"244359_s_at",1.28695334589836,5.22617850716667,3.86582708951068,0.000149998320366989,0.000997061620034371,0.419833521498301,NA,"UP"
"225626_at",1.43172797202623,7.72800447745455,3.86366336424517,0.000151239388745064,0.00100384500942321,0.412139538388178,"PAG1","UP"
"209406_at",1.16150167300874,7.7458394824899,3.86315769849497,0.000151530829068912,0.00100492448912453,0.410341975977825,"BAG2","UP"
"233112_at",-1.03923890365464,5.48844528625253,-3.86067209420798,0.000152971167627985,0.00101226394979609,0.40150897731367,NA,"DOWN"
"230494_at",-1.40417629523278,6.6689112760303,-3.8575521635221,0.000154797463004855,0.00102263631593553,0.390428701191438,"SLC20A1","DOWN"
"232238_at",1.01222937254864,4.20326086337374,3.85690497893901,0.000155178882318324,0.00102476230955872,0.388131220601512,"ASPM","UP"
"206574_s_at",1.07598168960984,5.56661929737879,3.85655051656197,0.00015538816288603,0.00102564826440594,0.386873032905888,"PTP4A3","UP"
"201670_s_at",1.09545970681967,8.59008242075758,3.85387739508373,0.000156975061280806,0.00103362418877847,0.377387807914848,"MARCKS","UP"
"227081_at",-1.13433258344809,6.01677651584343,-3.85345083526414,0.000157229705934734,0.00103492659156486,0.375874738047028,"DNALI1","DOWN"
"201669_s_at",1.18647448263935,9.65382853080303,3.85253481531837,0.000157777869418103,0.00103790927276932,0.372625967685755,"MARCKS","UP"
"219970_at",-1.2029838050142,5.97989060926263,-3.84771309221657,0.000160693279732783,0.00105442053178499,0.35553610469064,"GIPC2","DOWN"
"220075_s_at",-1.63658452307432,7.89236918811616,-3.84700788666218,0.000161123933116868,0.00105686540467349,0.353038151819905,"CDHR5","DOWN"
"208116_s_at",-1.23412385966011,8.06736757339899,-3.84178590707164,0.000164347099858858,0.00107526113155388,0.334553290777075,"MAN1A1","DOWN"
"241869_at",-1.37547634398688,6.84012345287879,-3.83962854808113,0.000165696449810816,0.00108269684296699,0.326922929016437,"APOL6","DOWN"
"218688_at",-1.11347862203934,7.91505998742424,-3.83941254129686,0.000165832131096371,0.00108345378341501,0.326159137617212,"TKFC","DOWN"
"205141_at",-1.36274921890163,11.5253993529545,-3.83930855718807,0.000165897484634056,0.00108362149603154,0.32579146711208,"ANG","DOWN"
"229700_at",1.20555182418579,4.60854965886869,3.8384781364979,0.000166420276926122,0.00108677634625927,0.322855544839363,"ZNF738","UP"
"218847_at",1.771137476447,7.16682343563131,3.8376093551402,0.000166968890472487,0.00108996796741262,0.319784584113189,"IGF2BP2","UP"
"203637_s_at",1.02777050779235,7.3603453040202,3.8347880786183,0.000168762301468701,0.00109944119886797,0.309816081886958,"MID1","UP"
"220786_s_at",-1.79548491659015,9.62815963866667,-3.83193000290355,0.000170597710763453,0.00110967755811392,0.299723983369582,"SLC38A4","DOWN"
"1558815_at",-1.01956412297487,5.86871913111111,-3.83077900810664,0.000171342190649555,0.00111389681964885,0.295661554501265,"SORBS2","DOWN"
"211549_s_at",-1.5801891186459,5.76679449195455,-3.8294631055733,0.000172197107188483,0.00111821648215037,0.291018370822989,"HPGD","DOWN"
"203963_at",1.75350793724044,6.27809480184343,3.82830037201073,0.000172955875214102,0.00112274327981312,0.286916788253657,"CA12","UP"
"223170_at",1.19605009219563,8.4671336834596,3.8273162925746,0.000173600532837199,0.00112585748721505,0.283446251414764,"TMEM98","UP"
"214071_at",1.42047026988634,4.49358940573737,3.82612258600055,0.00017438557064317,0.00113018490048034,0.279237456259715,"GNAL","UP"
"203913_s_at",-2.53739255988414,7.35257668113131,-3.82409115209252,0.000175729276096109,0.00113736702482067,0.272077581818786,"HPGD","DOWN"
"204462_s_at",-1.14487046229945,7.99295152741414,-3.82276056236843,0.00017661471441129,0.00114187988613043,0.267389635758499,"SLC16A2","DOWN"
"1552389_at",1.82248534595737,6.01114669056061,3.82008396261475,0.000178408672173313,0.00115143379974015,0.257963667850047,"ERICH5","UP"
"226623_at",1.11144607694426,7.23753140230303,3.81379714577071,0.000182690466408018,0.00117186685951857,0.235846240882066,"PHYHIPL","UP"
"207544_s_at",-1.5904359021235,8.26622675108586,-3.81345344309773,0.000182927337885466,0.00117297296042491,0.234637977093537,"ADH6","DOWN"
"207156_at",1.42786594456066,4.97037706756061,3.810762264895,0.00018479211433094,0.00118380684005791,0.225180562212955,"H2AC11","UP"
"213954_at",1.43120498468962,6.28712520423737,3.80574134660247,0.000188319450363055,0.00120288773598567,0.207551285220786,"FAM169A","UP"
"205483_s_at",1.18714027364809,9.53031557423232,3.80512514404907,0.000188756716933328,0.00120525787231145,0.205389075674078,"ISG15","UP"
"232472_at",-1.14639351207978,5.4846360694596,-3.80398785726523,0.00018956627874628,0.00120901356781159,0.20139921217349,NA,"DOWN"
"204272_at",2.18600331851257,9.81948072023737,3.80394800214264,0.000189594708607758,0.0012090536923395,0.2012594098831,"LGALS4","UP"
"208029_s_at",1.44302160172678,9.44356299441414,3.80236006168718,0.0001907307252834,0.00121558841170525,0.195690319694231,"LAPTM4B","UP"
"220751_s_at",-1.0638180348306,8.15483025053535,-3.80082277293792,0.000191836643758888,0.00122021600577733,0.19030078039771,"FAXDC2","DOWN"
"209135_at",1.04918414641093,9.33531395622222,3.79923994509522,0.000192981665600624,0.00122621381075589,0.184753550042084,"ASPH","UP"
"220892_s_at",-1.22424255011585,7.90673891935354,-3.79627133236604,0.000195146638733608,0.00123737877408087,0.174355024944408,"PSAT1","DOWN"
"33322_i_at",1.57722054081203,8.76014270800505,3.79521197089118,0.000195924770135476,0.00124101594425989,0.170645966185285,"SFN","UP"
"202311_s_at",1.46288602333552,5.68443067946465,3.79394456737346,0.0001968595739196,0.00124635890452946,0.166209679280182,"COL1A1","UP"
"233446_at",1.03718966918252,9.16049391944444,3.79388421315371,0.000196904194776477,0.00124649690382842,0.16599845355247,"ONECUT2","UP"
"217022_s_at",-2.11816392096721,8.15980642140909,-3.79247159290421,0.000197951306698363,0.00125124012878677,0.16105543917882,"IGH","DOWN"
"217022_s_at",-2.11816392096721,8.15980642140909,-3.79247159290421,0.000197951306698363,0.00125124012878677,0.16105543917882,"IGHA1","DOWN"
"217022_s_at",-2.11816392096721,8.15980642140909,-3.79247159290421,0.000197951306698363,0.00125124012878677,0.16105543917882,"IGHA2","DOWN"
"227226_at",1.22467266329727,5.52054533109596,3.78908395787233,0.000200483928233391,0.0012656373566767,0.149207961038628,"MRAP2","UP"
"211356_x_at",-1.78295358864371,8.88115315218687,-3.78185352492113,0.000205992418591958,0.00129383139235912,0.123951741618673,"LEPR","DOWN"
"203434_s_at",-2.26337484399563,5.33014895494949,-3.780534828988,0.00020701238497361,0.00129859492080907,0.119349969204975,"MME","DOWN"
"222016_s_at",1.288363743447,7.42396398094949,3.7800089999016,0.000207420427198777,0.00130055703680905,0.117515402101689,"ZSCAN31","UP"
"201668_x_at",1.00800616419344,7.28997010704545,3.77931785355238,0.000207957913045501,0.00130377746586545,0.115104394131968,"MARCKS","UP"
"218856_at",1.15914180124918,8.23361612322727,3.77636822052897,0.000210266613401347,0.00131598562430527,0.104819118522297,"TNFRSF21","UP"
"205960_at",-1.64789185598798,6.17816769139899,-3.77253161544926,0.000213305856466287,0.00133073711893915,0.0914513792180198,"PDK4","DOWN"
"200974_at",1.05126316859235,9.94244348532323,3.77043442047883,0.000214984713548584,0.00133891665652056,0.0841491640216621,"ACTA2","UP"
"225647_s_at",1.67329540167869,6.44340152845455,3.76832474232957,0.000216686171716113,0.00134705542355516,0.076807024073883,"CTSC","UP"
"227038_at",-1.00149414325574,7.62028734543939,-3.76339692938918,0.000220710223296373,0.00136662669216381,0.0596709993529183,"SGMS2","DOWN"
"209976_s_at",-3.14551449488524,10.6839177450909,-3.76129494142617,0.000222448124808009,0.00137504917262476,0.0523674245336005,"CYP2E1","DOWN"
"1559363_at",-1.02991903352678,4.86731969714646,-3.75684203873982,0.000226172583294482,0.00139649104482324,0.03690700972904,"HISLA","DOWN"
"223278_at",-1.30269799900218,7.97349046514646,-3.7519083629423,0.000230368008747055,0.00141758738723413,0.019795860062902,"GJB2","DOWN"
"216238_s_at",-1.24228939746995,12.7192945850051,-3.74775921412075,0.00023395316042288,0.00143415466945502,0.00542069926124711,"FGB","DOWN"
"207218_at",-2.30697613402186,10.9343025618889,-3.7456002755057,0.000235839435325003,0.0014442586994174,-0.00205372350510924,"F9","DOWN"
"222830_at",-1.01771886160219,7.15349534822222,-3.74313908854478,0.000238007322659428,0.00145639147477864,-0.0105700060054037,"GRHL1","DOWN"
"205830_at",1.96849459703279,6.01337854380303,3.73990361534701,0.000240885895351374,0.00147114085187573,-0.021758124483485,"CLGN","UP"
"206741_at",1.00160521866338,5.71009136263131,3.7392087414309,0.000241508396820155,0.00147418107472216,-0.024159873597978,"SSUH2","UP"
"219181_at",-1.34923585438469,7.68124248953535,-3.73624325471566,0.000244182154443273,0.00148767514509265,-0.0344053802172883,"LIPG","DOWN"
"207325_x_at",1.80981193655191,5.87697641532828,3.73555188503082,0.0002448095201165,0.00149083210549983,-0.0367929918271424,"MAGEA1","UP"
"216899_s_at",1.05578184035082,5.94525956486364,3.73472235366407,0.000245564267604059,0.00149401582399791,-0.0396572328158404,"SKAP2","UP"
"207185_at",-2.1447488325519,10.2913884909444,-3.73456716952221,0.000245705705558835,0.00149440558912969,-0.0401929979804123,"SLC10A1","DOWN"
"238778_at",1.39980189267432,4.49937602361111,3.73069261718587,0.000249262110412579,0.00151176759413077,-0.0535634334529274,"MPP7","UP"
"219681_s_at",1.09500558186448,7.75588428880808,3.7289433385045,0.000250883641654184,0.00151901422634811,-0.0595959614084585,"RAB11FIP1","UP"
"214043_at",-1.54824959271038,5.78812919010101,-3.72723187300289,0.000252479764463029,0.00152681623038638,-0.065495713728402,"PTPRD","DOWN"
"213975_s_at",1.54079760206885,10.817349288803,3.72177593161274,0.000257632297327606,0.00155093393451858,-0.0842877199694367,"LYZ","UP"
"225646_at",1.09235831719235,7.38038326815657,3.71996252713424,0.000259366742118686,0.00156034323499975,-0.0905283778270816,"CTSC","UP"
"205082_s_at",-1.71293158428415,9.8378479499798,-3.71879089026158,0.00026049322307932,0.00156544484893528,-0.0945590508274492,"AOX1","DOWN"
"225081_s_at",1.18392870000875,6.9264309719596,3.71878240632467,0.000260501396867482,0.00156544484893528,-0.0945882333067622,"CDCA7L","UP"
"201468_s_at",2.54881352015847,8.0054615804798,3.71864397922869,0.000260634797693385,0.00156560484245995,-0.0950643774223359,"NQO1","UP"
"205649_s_at",-1.1395098443388,12.3576074043535,-3.71863579167848,0.000260642689975755,0.00156560484245995,-0.0950925394462017,"FGA","DOWN"
"208471_at",-1.80442026543715,9.9924201175202,-3.71338189279155,0.00026575393791885,0.00159035939201865,-0.113152835546637,"HPR","DOWN"
"205627_at",-1.22656421105791,6.77261616528283,-3.71010097864637,0.000268993635400022,0.00160640234118113,-0.124419747853588,"CDA","DOWN"
"240383_at",-1.26609913585901,5.66209972574242,-3.70959057783358,0.000269500964577611,0.0016085525878117,-0.126171726495862,"UBE2D3","DOWN"
"228121_at",1.0570681288623,5.57657416340909,3.70524101223287,0.000273861166782108,0.00162965582871079,-0.141093355919832,"TGFB2","UP"
"228121_at",1.0570681288623,5.57657416340909,3.70524101223287,0.000273861166782108,0.00162965582871079,-0.141093355919832,"TGFB2-OT1","UP"
"204818_at",-1.57328372698907,9.76282649081313,-3.70416735669611,0.000274947653329166,0.00163463054553296,-0.144774301390532,"HSD17B2","DOWN"
"219404_at",1.17367862719673,5.78586357968182,3.70419348991671,0.000274921159534926,0.00163463054553296,-0.144684716654449,"EPS8L3","UP"
"242375_x_at",-1.25100659323278,7.81924830006061,-3.70150939663796,0.000277654914961151,0.00164713967746832,-0.153882926580587,"PAH","DOWN"
"211162_x_at",1.36895988132459,7.58074487593939,3.69539567660458,0.000283977871792834,0.00167845059656083,-0.174812613596795,"SCD","UP"
"208767_s_at",1.27173125956175,9.30460762572222,3.69452660770865,0.000284887642145071,0.00168218195087097,-0.177785340010722,"LAPTM4B","UP"
"220148_at",-1.6780732796011,10.3059660406717,-3.69334994065261,0.000286123801690541,0.00168748155310211,-0.18180926441718,"ALDH8A1","DOWN"
"209581_at",-1.17212451128306,8.79760184377778,-3.69314131246978,0.000286343505932143,0.00168859495621122,-0.182522607410389,"PLAAT3","DOWN"
"207256_at",-1.80490046680327,9.42316582704546,-3.69217727697511,0.000287360791714065,0.00169331408263706,-0.185818389629159,"MBL2","DOWN"
"213139_at",1.42796749040328,7.25441252713636,3.69134512625086,0.000288241650238573,0.0016977719202415,-0.188662691190409,"SNAI2","UP"
"210366_at",-1.54528606507541,9.418433675,-3.68945741461674,0.000290249311966443,0.00170757143966642,-0.195112846559995,"SLCO1B1","DOWN"
"204607_at",-1.34675387337157,12.1823807725505,-3.68743219548605,0.000292417891201193,0.00171813348359651,-0.202029663552801,"HMGCS2","DOWN"
"220626_at",-1.02480850223498,10.5470826901768,-3.6862506624388,0.000293690115759047,0.00172428491635657,-0.206063478019276,"SERPINA10","DOWN"
"1553589_a_at",2.15327702830055,6.96178543103535,3.68534779921725,0.000294665799628981,0.00172926964486756,-0.209145141532674,"PDZK1IP1","UP"
"205753_at",-2.88564315227868,9.02484265810606,-3.68231889487853,0.000297961393286117,0.00174579611324264,-0.21947863720434,"CRP","DOWN"
"235296_at",1.40211750544918,4.90940699057576,3.68175299309023,0.00029858096531342,0.00174886339110487,-0.221408464220602,"EIF5A2","UP"
"220736_at",-1.01262546850601,5.48377453667172,-3.67866408596351,0.000301984309227468,0.00176538953969597,-0.231937644768099,"SLC19A3","DOWN"
"204997_at",-1.02196701054754,7.01409864974242,-3.67658973840826,0.00030429032434783,0.00177525985296529,-0.239004171928465,"GPD1","DOWN"
"232541_at",-1.63596052864372,6.98259682197475,-3.67544601829566,0.000305568873053429,0.00178176733547586,-0.242898915315561,NA,"DOWN"
"236725_at",-1.0284461552612,6.11912853519192,-3.67524133590867,0.000305798218655754,0.00178291428583823,-0.243595814929268,"WWC1","DOWN"
"242837_at",-1.05514995170163,6.25579444383333,-3.67360594945067,0.000307636502385447,0.00179114630114887,-0.249162741552057,"MECR","DOWN"
"225491_at",-2.33257438805027,8.03757818092929,-3.67309856695376,0.000308208949965179,0.00179371434190626,-0.250889455209037,"SLC1A2","DOWN"
"235763_at",1.98283919780437,4.68990162032828,3.67312319032703,0.000308181145785182,0.00179371434190626,-0.250805662246573,"SLC44A5","UP"
"1431_at",-3.20284053894535,10.6390484191566,-3.67278559761045,0.000308562554430713,0.00179500711388203,-0.251954442483475,"CYP2E1","DOWN"
"52255_s_at",1.00708025906229,7.27007883957576,3.67085861494552,0.000310748178248008,0.00180522181243043,-0.258509931686768,"COL5A3","UP"
"225897_at",1.08497922437924,8.24137842312626,3.67062668297587,0.000311012222785514,0.00180656355275317,-0.259298749531509,"MARCKS","UP"
"230570_at",1.12516313013552,6.14068737713131,3.6623149299267,0.000320615705864679,0.00185112438359105,-0.287538982564048,"EIF3H","UP"
"205633_s_at",-1.04928609401638,10.3396065667424,-3.66024243558535,0.00032305347981621,0.00186165661002455,-0.294571856461713,"ALAS1","DOWN"
"234983_at",1.07895679516284,7.49230214274747,3.65719656167684,0.000326667933666322,0.00187851156718717,-0.30490153358772,"SPRING1","UP"
"227874_at",1.03308473644699,6.10486471099495,3.65556328233323,0.000328621773336423,0.00188816632374772,-0.310437496268857,"EMCN","UP"
"201487_at",1.10165384574426,8.784681818,3.65392150658245,0.000330596878284944,0.00189751837244095,-0.316000084595128,"CTSC","UP"
"227123_at",1.08597859868197,5.48133688612121,3.6534200945202,0.000331202319523958,0.00190039422947698,-0.317698511351023,"RAB3B","UP"
"206110_at",1.13452699833224,5.48777989370707,3.65001346070013,0.000335343497856246,0.00191891391957493,-0.329232377578477,"H3C10","UP"
"236652_at",-1.51004160840656,8.36961832160606,-3.64994135613931,0.000335431675014077,0.0019192173983807,-0.329476401134869,NA,"DOWN"
"212964_at",1.07711011037487,6.27572265538889,3.64042184477365,0.000347267032951673,0.00197273338473874,-0.36165636369843,"HIC2","UP"
"242191_at",-1.12435861348087,7.61686497135859,-3.63783394417597,0.000350551902481897,0.00198885217642259,-0.370391879910379,NA,"DOWN"
"205924_at",1.05817095267869,5.83830667783333,3.63735154398789,0.000351167450761337,0.00199129100352344,-0.372019632887493,"RAB3B","UP"
"223467_at",-1.15765057451803,8.56418820351515,-3.63507692961153,0.000354083634549801,0.00200430861667374,-0.379692277791331,"RASD1","DOWN"
"209031_at",1.09673536648525,9.11820144660606,3.63365403223496,0.000355919455417592,0.00201282274191995,-0.384489811774119,"CADM1","UP"
"211354_s_at",-1.75865289151803,8.58796700540909,-3.63316885970405,0.000356547472318414,0.00201533089481738,-0.386125276283093,"LEPR","DOWN"
"224646_x_at",-2.35639024064699,9.27722541565656,-3.63148231861266,0.000358738697255904,0.00202603893208239,-0.391808941458859,"H19","DOWN"
"232494_at",-2.33533685026775,10.1724901660859,-3.62949492395437,0.000361337088319125,0.00203797401676881,-0.398503528698921,"CYP8B1","DOWN"
"207345_at",-1.45186957934972,8.09014757963131,-3.62708965875032,0.000364505534782339,0.00205266454640832,-0.406601441321512,"FST","DOWN"
"201801_s_at",1.00393190969618,7.40826113819192,3.62642889437865,0.000365380529115369,0.00205674364425661,-0.408825244758167,"SLC29A1","UP"
"89977_at",-1.59365255901202,9.19877143552525,-3.62129901320429,0.000372241218799625,0.00208847438692253,-0.426077823149975,"ACSM5","DOWN"
